,HB_SOUTH_DAM,dew_point_temperature_S,temperature_S,HB_SOUTH_RTM,SOC,Net_Power_MW
2025-01-31 06:30:00,29.46,10.959999999999999,14.816,36.7,0.4289473667162639,-0.2631577759014214
2025-01-31 06:45:00,29.46,10.94,14.704,37.11,0.3631579097969323,-0.2631578276773263
2025-01-31 07:00:00,28.64,10.92,14.592,28.73,0.29736845223764463,-0.26315783023715067
2025-01-31 07:15:00,28.64,10.9,14.48,29.95,0.23157909606945282,-0.26315742467276726
2025-01-31 07:30:00,28.64,10.879999999999999,14.368,30.86,0.16578969529682025,-0.26315760309053027
2025-01-31 07:45:00,28.64,10.86,14.256,25.79,0.10000027956166518,-0.26315766294062026
2025-01-31 08:00:00,19.0,10.84,14.144,19.27,0.10000010154451755,-7.120685905359636e-07
2025-01-31 08:15:00,19.0,10.82,14.032,14.43,0.10000005176096757,-1.9913419990746917e-07
2025-01-31 08:30:00,19.0,10.799999999999999,13.92,5.27,0.10000004160071468,-4.064101155609734e-08
2025-01-31 08:45:00,19.0,10.78,13.808,0.02,0.10000003409597481,-3.001895948484545e-08
2025-01-31 09:00:00,10.63,10.76,13.696,0.01,0.10000002460733622,-3.795455438826423e-08
2025-01-31 09:15:00,10.63,10.74,13.584,0.03,0.10001433969007105,5.7260330939334914e-05
2025-01-31 09:30:00,10.63,10.719999999999999,13.472000000000001,0.05,0.10001592411273552,6.337690657887141e-06
2025-01-31 09:45:00,10.63,10.7,13.360000000000001,0.03,0.10001895032800694,1.2104861085660001e-05
2025-01-31 10:00:00,7.33,10.68,13.248000000000001,0.02,0.10002292378405782,1.5893824203527807e-05
2025-01-31 10:15:00,7.33,10.66,13.136000000000001,-0.16,0.10000160133541093,-8.528979458755082e-05
2025-01-31 10:30:00,7.33,10.639999999999999,13.024000000000001,-0.85,0.10000058349223472,-4.0713727048613535e-06
2025-01-31 10:45:00,7.33,10.62,12.912,-1.51,0.1057889386413912,0.02315342059662595
2025-01-31 11:00:00,5.48,10.6,12.8,-1.66,0.10635456939408978,0.002262523010794326
2025-01-31 11:15:00,5.48,10.6,12.8,-1.92,0.10640924340144578,0.00021869602942398148
2025-01-31 11:30:00,5.48,10.6,12.8,-1.98,0.10641912875904312,3.954143038936708e-05
2025-01-31 11:45:00,5.48,10.6,12.8,-2.22,0.16069842233623832,0.2171171743087808
2025-01-31 12:00:00,4.68,9.4,11.7,-2.57,0.22007276148805263,0.23749735660725724
2025-01-31 12:15:00,4.68,9.4,11.7,-2.82,0.27944748679085324,0.23749890121120243
2025-01-31 12:30:00,4.68,9.4,11.7,-2.82,0.3388222922497265,0.237499221835493
2025-01-31 12:45:00,4.68,9.4,11.7,-2.72,0.3981970977231709,0.2374992218937777
2025-01-31 13:00:00,5.17,10.6,12.8,-2.67,0.4575718779228315,0.23749912079864233
2025-01-31 13:15:00,5.17,10.6,12.8,-2.52,0.5169466437603534,0.23749906335008752
2025-01-31 13:30:00,5.17,10.6,12.8,-2.43,0.5763213464389968,0.23749881071457368
2025-01-31 13:45:00,5.17,10.6,12.8,-2.23,0.6356959942491697,0.2374985912406915
2025-01-31 14:00:00,9.81,9.4,15.0,-2.86,0.6950703676226127,0.23749749349377192
2025-01-31 14:15:00,9.81,9.4,15.0,-2.26,0.7544451821752872,0.23749925821069828
2025-01-31 14:30:00,9.81,9.4,15.0,-1.97,0.8138196216919181,0.23749775806652362
2025-01-31 14:45:00,9.81,9.4,15.0,-1.96,0.8138233382351168,1.4866172794558707e-05
2025-01-31 15:00:00,16.07,7.2,20.0,-1.97,0.8138259899872351,1.060700847332896e-05
2025-01-31 15:15:00,16.07,7.2,20.0,-2.02,0.8138292128977692,1.2891642136469983e-05
2025-01-31 15:30:00,16.07,7.2,20.0,-1.76,0.8553756333847788,0.1661856819480385
2025-01-31 15:45:00,16.07,7.2,20.0,-1.94,0.85537577051881,5.485361245227693e-07
2025-01-31 16:00:00,22.93,2.2,25.0,-2.5,0.8553759605645133,7.601828131420518e-07
2025-01-31 16:15:00,22.93,2.2,25.0,-1.92,0.9,0.17849615774194705
2025-01-31 16:30:00,22.93,2.2,25.0,-0.65,0.9,0.0
2025-01-31 16:45:00,22.93,2.2,25.0,0.0,0.9,0.0
2025-01-31 17:00:00,38.76,1.7,25.0,14.74,0.9,0.0
2025-01-31 17:15:00,38.76,1.7,25.0,20.75,0.9,0.0
2025-01-31 17:30:00,38.76,1.7,25.0,34.05,0.9,0.0
2025-01-31 17:45:00,38.76,1.7,25.0,40.64,0.9,0.0
2025-01-31 18:00:00,45.79,2.2,25.0,32.53,0.9,0.0
2025-01-31 18:15:00,45.79,2.2,25.0,32.53,0.8569022032989697,-0.17239118680412124
2025-01-31 18:30:00,45.79,2.2,25.0,29.18,0.8138044099607398,-0.17239117335291976
2025-01-31 18:45:00,45.79,2.2,25.0,28.68,0.8138044361275699,1.0466732058844741e-07
2025-01-31 19:00:00,43.88,0.6,27.8,27.1,0.8138045239895947,3.514480990673974e-07
2025-01-31 19:15:00,43.88,0.6,27.8,27.55,0.8731794032162915,0.23749951690678728
2025-01-31 19:30:00,43.88,0.6,27.8,28.78,0.8999983099149634,0.10727562679468772
2025-01-31 19:45:00,43.88,0.6,27.8,29.64,0.8999983583094152,1.9357780711715122e-07
2025-01-31 20:00:00,39.35,-1.7,29.4,30.54,0.8999984019048749,1.7438183874673996e-07
2025-01-31 20:15:00,39.35,-1.7,29.4,30.47,0.8999984411014899,1.5678645981509476e-07
2025-01-31 20:30:00,39.35,-1.7,29.4,32.7,0.8999984836560297,1.7021815956752562e-07
2025-01-31 20:45:00,39.35,-1.7,29.4,37.85,0.8999985139642571,1.212329094890663e-07
2025-01-31 21:00:00,32.84,-1.7,28.3,43.55,0.8999985300652277,6.440388222728188e-08
2025-01-31 21:15:00,32.84,-1.7,28.3,45.51,0.8999985398513795,3.9144607111296637e-08
2025-01-31 21:30:00,32.84,-1.7,28.3,45.19,0.8999985483973039,3.418369765029183e-08
2025-01-31 21:45:00,32.84,-1.7,28.3,44.72,0.8999985571894861,3.516872881803579e-08
2025-01-31 22:00:00,28.55,-1.1,27.2,35.81,0.8999985663365073,3.658808500617283e-08
2025-01-31 22:15:00,28.55,-1.1,27.2,33.16,0.8999985893429397,9.202572970323786e-08
2025-01-31 22:30:00,28.55,-1.1,27.2,33.08,0.8999986264841582,1.4856487373648974e-07
2025-01-31 22:45:00,28.55,-1.1,27.2,35.78,0.899998665977693,1.5797413910334512e-07
2025-01-31 23:00:00,26.65,0.6,24.4,33.4,0.8999986912660949,1.0115360771223436e-07
2025-01-31 23:15:00,26.65,0.6,24.4,32.26,0.899998731200156,1.5973624467591208e-07
2025-01-31 23:30:00,26.65,0.6,24.4,31.54,0.8999987894515137,2.3300543050552847e-07
2025-01-31 23:45:00,26.65,0.6,24.4,33.93,0.8999988714631408,3.2804650862416906e-07
2025-02-01 00:00:00,32.87,2.2,19.4,41.23,0.8999989066441031,0.0
2025-02-01 00:15:00,32.87,2.2,19.4,47.56,0.8999989092923575,1.059301757422304e-08
2025-02-01 00:30:00,32.87,2.2,19.4,40.29,0.8999989115269009,8.938173756689594e-09
2025-02-01 00:45:00,32.87,2.2,19.4,35.29,0.8999989142802364,1.1013341794097187e-08
2025-02-01 01:00:00,29.27,2.2,18.64,32.46,0.8999989175762283,1.318396769534047e-08
2025-02-01 01:15:00,29.27,2.2,17.88,31.81,0.8999989213073825,1.4924616653644307e-08
2025-02-01 01:30:00,29.27,2.2,17.12,31.53,0.8999989251975359,1.5560613686460556e-08
2025-02-01 01:45:00,29.27,2.2,16.36,34.41,0.8999989291815168,1.593592369175667e-08
2025-02-01 02:00:00,28.47,2.2,15.6,30.87,0.8999989327462363,1.425887807826598e-08
2025-02-01 02:15:00,28.47,2.2,15.6,30.75,0.8999989369476621,1.6805703051403498e-08
2025-02-01 02:30:00,28.47,2.2,15.6,28.97,0.8999989412234795,1.710326946735563e-08
2025-02-01 02:45:00,28.47,2.2,15.6,27.82,0.8999989459555736,1.892837664385638e-08
2025-02-01 03:00:00,27.67,2.2,15.0,28.99,0.8999989510444073,2.035533475108764e-08
2025-02-01 03:15:00,27.67,2.2,15.0,28.82,0.8999989558693717,1.929985771198517e-08
2025-02-01 03:30:00,27.67,2.2,15.0,27.22,0.8999989608044613,1.9740358236930433e-08
2025-02-01 03:45:00,27.67,2.2,15.0,25.6,0.8999989659252031,2.0482967322266177e-08
2025-02-01 04:00:00,29.25,3.3,11.7,26.17,0.8999989720905395,2.4661345410237345e-08
2025-02-01 04:15:00,29.25,3.3,11.7,25.86,0.8999989781385913,2.419220734850569e-08
2025-02-01 04:30:00,29.25,3.3,11.7,26.54,0.8999989843774354,2.4955376431989862e-08
2025-02-01 04:45:00,29.25,3.3,11.7,26.6,0.8999989903604964,2.39322437423084e-08
2025-02-01 05:00:00,26.86,3.28,11.564,25.61,0.8999989963185722,2.3832303241988484e-08
2025-02-01 05:15:00,26.86,3.26,11.427999999999999,27.41,0.8999990024062884,2.4350864880062772e-08
2025-02-01 05:30:00,26.86,3.2399999999999998,11.292,27.41,0.8999990076575816,2.1005172712307285e-08
2025-02-01 05:45:00,26.86,3.2199999999999998,11.155999999999999,28.47,0.8999990128012451,2.057465398053182e-08
2025-02-01 06:00:00,28.29,3.1999999999999997,11.02,26.38,0.899999022447369,3.8584495598570356e-08
2025-02-01 06:15:00,28.29,3.1799999999999997,10.884,26.07,0.8342095665096875,-0.26315782375072594
2025-02-01 06:30:00,28.29,3.1599999999999997,10.748,25.6,0.7684201109465467,-0.263157822252563
2025-02-01 06:45:00,28.29,3.1399999999999997,10.612,26.64,0.7026306872124141,-0.26315769493653063
2025-02-01 07:00:00,25.96,3.1199999999999997,10.475999999999999,28.43,0.6368412309735486,-0.2631578249554618
2025-02-01 07:15:00,25.96,3.0999999999999996,10.34,27.93,0.5710517728713963,-0.26315783240860924
2025-02-01 07:30:00,25.96,3.0799999999999996,10.204,25.18,0.5052623152422868,-0.26315783051643793
2025-02-01 07:45:00,25.96,3.06,10.068,21.72,0.43947286081674813,-0.26315781770215474
2025-02-01 08:00:00,18.86,3.04,9.932,19.88,0.3736834127202864,-0.263157792385847
2025-02-01 08:15:00,18.86,3.02,9.796,14.22,0.30789398784295247,-0.26315769950933565
2025-02-01 08:30:00,18.86,3.0,9.66,11.3,0.24210457004140573,-0.26315767120618694
2025-02-01 08:45:00,18.86,2.98,9.524000000000001,3.14,0.23799337780604857,-0.016444768941428656
2025-02-01 09:00:00,11.09,2.96,9.388,7.2,0.2379933651213039,-5.073897868523858e-08
2025-02-01 09:15:00,11.09,2.94,9.252,14.5,0.29736828341953836,0.23749967319293785
2025-02-01 09:30:00,11.09,2.92,9.116,15.54,0.23157888143748462,-0.26315760792821496
2025-02-01 09:45:00,11.09,2.9,8.98,14.51,0.16578946330439717,-0.2631576725323498
2025-02-01 10:00:00,8.35,2.88,8.844000000000001,11.58,0.10000006189914068,-0.26315760562102597
2025-02-01 10:15:00,8.35,2.86,8.708,5.48,0.10000008378888756,8.755898750489877e-08
2025-02-01 10:30:00,8.35,2.84,8.572000000000001,4.5,0.10000017590538596,3.6846599360540466e-07
2025-02-01 10:45:00,8.35,2.82,8.436,3.83,0.10000023735295711,2.457902846253468e-07
2025-02-01 11:00:00,6.19,2.8,8.3,1.35,0.10000030451826239,2.686612211033612e-07
2025-02-01 11:15:00,6.19,2.8,8.3,1.0,0.10000073007529074,1.7022281134093653e-06
2025-02-01 11:30:00,6.19,2.8,8.3,1.24,0.10000121642865928,1.9454134741470064e-06
2025-02-01 11:45:00,6.19,2.8,8.3,0.93,0.1000014335989357,8.686811056590749e-07
2025-02-01 12:00:00,4.95,3.2333333333333334,8.922222222222222,0.26,0.10000163990580688,8.252274847353469e-07
2025-02-01 12:15:00,4.95,3.6666666666666665,9.544444444444444,-0.05,0.10000236310827225,2.892809861487766e-06
2025-02-01 12:30:00,4.95,4.1,10.166666666666668,-0.16,0.15429259569928025,0.217160930364032
2025-02-01 12:45:00,4.95,4.533333333333333,10.78888888888889,-0.29,0.21365562828892595,0.2374521303585828
2025-02-01 13:00:00,4.06,4.966666666666667,11.411111111111111,0.04,0.27302878777351924,0.23749263793837316
2025-02-01 13:15:00,4.06,5.4,12.033333333333333,-0.77,0.27302926059776533,1.8912969843576377e-06
2025-02-01 13:30:00,4.06,5.833333333333334,12.655555555555557,-1.33,0.3324039858441735,0.23749890098563275
2025-02-01 13:45:00,4.06,6.266666666666667,13.277777777777779,-1.85,0.3917788409791571,0.23749942053993434
2025-02-01 14:00:00,2.13,6.7,13.9,-1.45,0.45115374044862877,0.23749959787788666
2025-02-01 14:15:00,2.13,6.7,13.9,-0.44,0.510528608943697,0.23749947398027293
2025-02-01 14:30:00,2.13,6.7,13.9,-0.15,0.5699030283246239,0.23749767752370765
2025-02-01 14:45:00,2.13,6.7,13.9,-0.04,0.623035949280883,0.2125316838250364
2025-02-01 15:00:00,3.23,7.36,15.56,0.13,0.6230362015139869,1.0089324153916834e-06
2025-02-01 15:15:00,3.23,8.02,17.22,-0.4,0.62303637056762,6.762145323691016e-07
2025-02-01 15:30:00,3.23,8.68,18.88,-0.04,0.6702284720202492,0.1887684058105168
2025-02-01 15:45:00,3.23,9.34,20.54,-0.75,0.6702285980418636,5.040864579086701e-07
2025-02-01 16:00:00,8.86,10.0,22.2,-2.58,0.7226283742870134,0.2095991049805992
2025-02-01 16:15:00,8.86,10.0,22.2,-1.96,0.7820032028913496,0.23749931441734473
2025-02-01 16:30:00,8.86,10.0,22.2,-1.65,0.8413777417143077,0.23749815529183227
2025-02-01 16:45:00,8.86,10.0,22.2,0.24,0.9,0.23448903314276937
2025-02-01 17:00:00,32.68,10.0,22.03333333333333,14.37,0.9,0.0
2025-02-01 17:15:00,32.68,10.0,21.866666666666667,19.31,0.9,0.0
2025-02-01 17:30:00,32.68,10.0,21.7,24.14,0.9,0.0
2025-02-01 17:45:00,32.68,10.0,21.53333333333333,29.29,0.9,0.0
2025-02-01 18:00:00,28.29,10.0,21.366666666666667,23.98,0.9,0.0
2025-02-01 18:15:00,28.29,10.0,21.2,21.71,0.9,0.0
2025-02-01 18:30:00,28.29,10.0,21.03333333333333,20.56,0.9,0.0
2025-02-01 18:45:00,28.29,10.0,20.866666666666667,19.08,0.9,0.0
2025-02-01 19:00:00,24.4,10.0,20.7,20.3,0.9,0.0
2025-02-01 19:15:00,24.4,10.0,20.53333333333333,19.34,0.8367957320405333,-0.25281707183786706
2025-02-01 19:30:00,24.4,10.0,20.366666666666667,17.3,0.773591468892912,-0.25281705259048515
2025-02-01 19:45:00,24.4,10.0,20.2,17.05,0.7103872040501422,-0.252817059371079
2025-02-01 20:00:00,23.19,10.0,20.03333333333333,17.69,0.6471829395039047,-0.25281705818495004
2025-02-01 20:15:00,23.19,10.0,19.866666666666667,17.28,0.6471829531855415,5.472654729388182e-08
2025-02-01 20:30:00,23.19,10.0,19.7,16.95,0.6471829672827185,5.638870792523676e-08
2025-02-01 20:45:00,23.19,10.0,19.53333333333333,16.56,0.6471829819006673,5.84717949614344e-08
2025-02-01 21:00:00,20.57,10.0,19.366666666666667,16.66,0.6471829966056845,5.882006881563484e-08
2025-02-01 21:15:00,20.57,10.0,19.2,16.4,0.6471830118025593,6.078749947846518e-08
2025-02-01 21:30:00,20.57,10.0,19.03333333333333,16.3,0.6471830272783459,6.190314616461023e-08
2025-02-01 21:45:00,20.57,10.0,18.866666666666667,16.34,0.6471830433542821,6.4303744995442e-08
2025-02-01 22:00:00,20.17,10.0,18.7,15.93,0.6471830592090052,6.341889235983444e-08
2025-02-01 22:15:00,20.17,10.0,18.53333333333333,15.15,0.6471830761208741,6.764747562115758e-08
2025-02-01 22:30:00,20.17,10.0,18.366666666666667,14.13,0.6471830963529683,8.092837688877808e-08
2025-02-01 22:45:00,20.17,10.0,18.2,13.67,0.6471831227216247,1.0547462547805253e-07
2025-02-01 23:00:00,17.98,10.0,18.03333333333333,12.04,0.6471831536293694,1.2363097878775875e-07
2025-02-01 23:15:00,17.98,10.0,17.866666666666667,12.92,0.6471832201338937,2.66018097327958e-07
2025-02-01 23:30:00,17.98,10.0,17.7,12.01,0.6471832606334071,1.6199805363825703e-07
2025-02-01 23:45:00,17.98,10.0,17.53333333333333,11.07,0.6471833205422781,2.396354839007131e-07
2025-02-02 00:00:00,17.5,10.0,17.366666666666667,11.97,0.6471834922456082,0.0
2025-02-02 00:15:00,17.5,10.0,17.2,9.89,0.706558392461144,0.23749960086214328
2025-02-02 00:30:00,17.5,10.0,17.03333333333333,14.71,0.7659333491340533,0.23749982669163705
2025-02-02 00:45:00,17.5,10.0,16.866666666666667,14.87,0.700383186563466,-0.2622006502823493
2025-02-02 01:00:00,16.23,10.0,16.7,14.22,0.6348314260263185,-0.26220704214859003
2025-02-02 01:15:00,16.23,10.0,16.7,13.23,0.6348315685021039,5.699031415673517e-07
2025-02-02 01:30:00,16.23,10.0,16.7,11.5,0.6624996954205653,0.11067250767384573
2025-02-02 01:45:00,16.23,10.0,16.7,10.02,0.721874624799219,0.23749971751461496
2025-02-02 02:00:00,16.17,10.22,16.14,11.19,0.7812495736520344,0.23749979541126143
2025-02-02 02:15:00,16.17,10.44,15.58,12.1,0.8406244923641975,0.2374996748486522
2025-02-02 02:30:00,16.17,10.66,15.02,14.15,0.8999992514941598,0.2374990365198495
2025-02-02 02:45:00,16.17,10.879999999999999,14.46,14.98,0.8999994346045889,7.324417161669317e-07
2025-02-02 03:00:00,15.05,11.1,13.9,14.96,0.8999996487327142,8.565125013682007e-07
2025-02-02 03:15:00,15.05,11.1,13.9,15.44,0.8999996086153516,-1.6046945061631845e-07
2025-02-02 03:30:00,15.05,11.1,13.9,16.85,0.8999995548432429,-2.1508843461859328e-07
2025-02-02 03:45:00,15.05,11.1,13.9,15.82,0.8894735799147432,-0.04210389971399886
2025-02-02 04:00:00,16.29,10.977777777777778,13.588888888888889,20.28,0.889473425369938,-6.181792207016201e-07
2025-02-02 04:15:00,16.29,10.855555555555556,13.277777777777779,17.2,0.8236839983770186,-0.2631577079716778
2025-02-02 04:30:00,16.29,10.733333333333333,12.966666666666667,17.96,0.7578948087700991,-0.26315675842767794
2025-02-02 04:45:00,16.29,10.61111111111111,12.655555555555555,21.74,0.6921054555071215,-0.2631574130519101
2025-02-02 05:00:00,19.33,10.488888888888889,12.344444444444445,21.27,0.6263160069688851,-0.2631577941529457
2025-02-02 05:15:00,19.33,10.366666666666667,12.033333333333333,24.65,0.6263160162961653,3.730912068178327e-08
2025-02-02 05:30:00,19.33,10.244444444444444,11.722222222222221,22.42,0.6263160239728063,3.0706563958204924e-08
2025-02-02 05:45:00,19.33,10.122222222222222,11.411111111111111,24.55,0.6263160314585162,2.994283976320844e-08
2025-02-02 06:00:00,22.58,10.0,11.1,24.73,0.6263160384821322,2.8094464088468385e-08
2025-02-02 06:15:00,22.58,10.0,11.1,22.4,0.5605265849762318,-0.26315781402360194
2025-02-02 06:30:00,22.58,10.0,11.1,28.94,0.49473715469796664,-0.26315772111306046
2025-02-02 06:45:00,22.58,10.0,11.1,33.27,0.428947690596987,-0.26315785640391853
2025-02-02 07:00:00,23.25,9.4,10.6,27.95,0.36315822356787936,-0.2631578681164306
2025-02-02 07:15:00,23.25,9.4,10.6,29.91,0.2973687538516027,-0.26315787886510655
2025-02-02 07:30:00,23.25,9.4,10.6,29.36,0.2315792934062635,-0.2631578417813569
2025-02-02 07:45:00,23.25,9.4,10.6,23.74,0.1657898333480861,-0.2631578402327095
2025-02-02 08:00:00,11.91,9.277777777777779,10.466666666666667,15.12,0.10000038692489707,-0.26315778569275616
2025-02-02 08:15:00,11.91,9.155555555555557,10.333333333333334,11.27,0.10000032362799108,-2.5318762397752437e-07
2025-02-02 08:30:00,11.91,9.033333333333333,10.2,5.64,0.10000029265673739,-1.238850147466941e-07
2025-02-02 08:45:00,11.91,8.911111111111111,10.066666666666666,1.35,0.10000027988241357,-5.109729528385287e-08
2025-02-02 09:00:00,7.9,8.78888888888889,9.933333333333334,1.21,0.1000002773356933,-1.0186881060914033e-08
2025-02-02 09:15:00,7.9,8.666666666666668,9.8,5.58,0.15937526202110253,0.23749993874163688
2025-02-02 09:30:00,7.9,8.544444444444444,9.666666666666666,9.95,0.21875023585237516,0.23749989532509053
2025-02-02 09:45:00,7.9,8.422222222222222,9.533333333333333,8.16,0.27812514822366585,0.23749964948516278
2025-02-02 10:00:00,9.39,8.3,9.4,3.3,0.3375001037324725,0.23749982203522668
2025-02-02 10:15:00,9.39,8.3,9.4,3.38,0.33750009288377136,-4.3394804638552387e-08
2025-02-02 10:30:00,9.39,8.3,9.4,2.77,0.33750008193134373,-4.380971052597715e-08
2025-02-02 10:45:00,9.39,8.3,9.4,0.11,0.33750007169596574,-4.094151195843665e-08
2025-02-02 11:00:00,14.39,8.3,9.4,1.41,0.337500063731096,-3.185947905492981e-08
2025-02-02 11:15:00,14.39,8.3,9.4,1.95,0.3619039673173342,0.09761561434495292
2025-02-02 11:30:00,14.39,8.3,9.4,3.19,0.38630787041674647,0.09761561239764904
2025-02-02 11:45:00,14.39,8.3,9.4,9.67,0.4107117721459627,0.097615606916865
2025-02-02 12:00:00,13.51,7.8,8.9,7.8,0.43511563578393664,0.09761545455189569
2025-02-02 12:15:00,13.51,7.8,8.9,11.47,0.49449057355919895,0.23749975110104926
2025-02-02 12:30:00,13.51,7.8,8.9,9.67,0.5437495652787806,0.19703596687832658
2025-02-02 12:45:00,13.51,7.8,8.9,10.0,0.6031244599236972,0.23749957857966653
2025-02-02 13:00:00,13.01,8.12,9.24,9.23,0.6624993999169058,0.23749975997283412
2025-02-02 13:15:00,13.01,8.44,9.58,9.46,0.7218743234801328,0.23749969425290818
2025-02-02 13:30:00,13.01,8.76,9.92,3.72,0.7812491852633051,0.23749944713268922
2025-02-02 13:45:00,13.01,9.08,10.26,0.03,0.8406241277115237,0.23749976979287446
2025-02-02 14:00:00,8.24,9.4,10.6,0.0,0.8999991040206781,0.23749990523661735
2025-02-02 14:15:00,8.24,9.4,10.6,0.0,0.8999990959677764,-3.221160671529333e-08
2025-02-02 14:30:00,8.24,9.4,10.6,0.0,0.8999990912826982,-1.8740312857090657e-08
2025-02-02 14:45:00,8.24,9.4,10.6,0.0,0.8999990863888567,-1.957536577279484e-08
2025-02-02 15:00:00,4.38,14.4,21.1,0.0,0.899999081285075,-2.0415126922301852e-08
2025-02-02 15:15:00,4.38,14.4,21.1,0.0,0.8999990759614236,-2.1294605634381014e-08
2025-02-02 15:30:00,4.38,14.4,21.1,-0.15,0.899999070408028,-2.221358252896266e-08
2025-02-02 15:45:00,4.38,14.4,21.1,-0.26,0.8999990644514053,-2.3826490558320756e-08
2025-02-02 16:00:00,13.28,16.1,25.0,-0.39,0.8999990580127263,-2.575471613752711e-08
2025-02-02 16:15:00,13.28,16.1,25.0,-0.48,0.8999990512764886,-2.6944950715090954e-08
2025-02-02 16:30:00,13.28,16.1,25.0,-0.24,0.8999990445238755,-2.701045254127621e-08
2025-02-02 16:45:00,13.28,16.1,25.0,6.85,0.899999037838853,-2.674008969805186e-08
2025-02-02 17:00:00,39.35,14.4,27.2,9.24,0.8999990259299939,-4.7635436484227967e-08
2025-02-02 17:15:00,39.35,14.4,27.2,22.24,0.8999990060574969,-7.948998792528528e-08
2025-02-02 17:30:00,39.35,14.4,27.2,32.06,0.8342095561640707,-0.2631577995737051
2025-02-02 17:45:00,39.35,14.4,27.2,33.73,0.7684200926236401,-0.2631578541617223
2025-02-02 18:00:00,35.52,13.3,28.3,29.92,0.7026306281273945,-0.26315785798498226
2025-02-02 18:15:00,35.52,13.3,28.3,29.69,0.6368411659505911,-0.2631578487072135
2025-02-02 18:30:00,35.52,13.3,28.3,25.01,0.5710517040886823,-0.26315784744763526
2025-02-02 18:45:00,35.52,13.3,28.3,23.14,0.5052622477184338,-0.2631578254809943
2025-02-02 19:00:00,23.19,13.3,29.4,22.62,0.43947279528054833,-0.2631578097515417
2025-02-02 19:15:00,23.19,13.3,29.4,19.86,0.3736833440657378,-0.26315780485924223
2025-02-02 19:30:00,23.19,13.3,29.4,16.67,0.3078939050700681,-0.26315775598267876
2025-02-02 19:45:00,23.19,13.3,29.4,15.35,0.24210452263281823,-0.2631575297489994
2025-02-02 20:00:00,18.24,16.7,29.4,15.5,0.17631547279676135,-0.2631561993442275
2025-02-02 20:15:00,18.24,16.7,29.4,15.09,0.11052628386149951,-0.26315675574104735
2025-02-02 20:30:00,18.24,16.7,29.4,13.29,0.10000200323187984,-0.04209712251847869
2025-02-02 20:45:00,18.24,16.7,29.4,14.79,0.10000192633830064,-3.07574316793513e-07
2025-02-02 21:00:00,17.02,16.7,28.3,14.44,0.1000000886445365,-7.350775056591541e-06
2025-02-02 21:15:00,17.02,16.7,28.3,13.26,0.10000013866143387,2.000675894953119e-07
2025-02-02 21:30:00,17.02,16.7,28.3,14.52,0.10000017337053799,1.3883641647449707e-07
2025-02-02 21:45:00,17.02,16.7,28.3,9.7,0.10000018398744609,4.2467632410669864e-08
2025-02-02 22:00:00,16.55,17.2,26.1,7.63,0.10000021490234635,1.2365960105897855e-07
2025-02-02 22:15:00,16.55,17.2,26.1,4.9,0.10000025481860196,1.5966502242559244e-07
2025-02-02 22:30:00,16.55,17.2,26.1,4.62,0.10000035869327449,4.1549869012058593e-07
2025-02-02 22:45:00,16.55,17.2,26.1,3.94,0.10000040779566137,1.9640954751487527e-07
2025-02-02 23:00:00,14.35,17.224,25.832,3.16,0.10000049641217686,3.544660619470008e-07
2025-02-02 23:15:00,14.35,17.248,25.564,6.69,0.10000071342329059,8.680444549269417e-07
2025-02-02 23:30:00,14.35,17.272,25.296,1.91,0.10000073383152795,8.16329494557344e-08
2025-02-02 23:45:00,14.35,17.296,25.028000000000002,1.4,0.10000109812102297,1.4571579800559675e-06
2025-02-03 00:00:00,10.27,17.32,24.76,2.0,0.100042566060483,0.0
2025-02-03 00:15:00,10.27,17.344,24.492,0.43,0.10004254592018012,-8.056121153510176e-08
2025-02-03 00:30:00,10.27,17.368,24.224,-0.16,0.10004253080996713,-6.044085198997351e-08
2025-02-03 00:45:00,10.27,17.392,23.956,-1.37,0.10004250790426558,-9.162280617536211e-08
2025-02-03 01:00:00,8.26,17.416,23.688,-1.03,0.10004249148537059,-6.567557997438911e-08
2025-02-03 01:15:00,8.26,17.44,23.42,-3.66,0.10004247583658299,-6.259515039630514e-08
2025-02-03 01:30:00,8.26,17.464,23.152,-4.97,0.10004246572895528,-4.0430510828137756e-08
2025-02-03 01:45:00,8.26,17.488,22.884,-11.54,0.1000424573447226,-3.3536930732491754e-08
2025-02-03 02:00:00,6.28,17.512,22.616,-12.81,0.1000424521144118,-2.0921243182314697e-08
2025-02-03 02:15:00,6.28,17.536,22.348,-13.12,0.10628417905242768,0.024966907752063505
2025-02-03 02:30:00,6.28,17.56,22.08,-13.21,0.1125259060619235,0.024966908037983293
2025-02-03 02:45:00,6.28,17.584,21.812,-14.43,0.11876763309180684,0.024966908119533338
2025-02-03 03:00:00,6.12,17.608,21.544,-14.07,0.12500936038065025,0.02496690915537364
2025-02-03 03:15:00,6.12,17.632,21.276,-10.29,0.1843843526810659,0.2374999692016626
2025-02-03 03:30:00,6.12,17.656,21.008,-10.95,0.24375934313006242,0.2374999617959861
2025-02-03 03:45:00,6.12,17.68,20.74,-8.27,0.30313433395951817,0.23749996331782297
2025-02-03 04:00:00,10.03,17.704,20.471999999999998,-11.25,0.3625093230353682,0.23749995630340015
2025-02-03 04:15:00,10.03,17.728,20.203999999999997,-11.72,0.42188431402850296,0.23749996397253903
2025-02-03 04:30:00,10.03,17.752,19.936,-10.31,0.4812593052673354,0.23749996495532977
